序号,微博内容,发布时间,转发数,评论数,点赞数,设备源,微博ID
97,"
                                                                                                       电扶梯中间盖板不要站！~                                            ", 2015-7-28 15:39,-1,6,6,南京旅游网站群,CtcJQcmPv
98,"
                                                                                                                                                   ", 2015-7-28 15:28,1,4,22,南京旅游网站群,CtcFGe4Zf
99,"
                                                                                                    文明出行，从我做起！                                            ", 2015-7-28 15:23,4,3,1591,iPhone 6 Plus,CtcDDr9tM
100,"
                                                                                                     //@人民日报:【质检总局：各地对自动扶梯要逐台检查】28日，国家质检总局下发《紧急通知》，要求①各地质监部门督促电梯使用、维保单位在8月10日前对自动扶梯与自动人行道逐台检查，发现隐患立即停止使用；②发现电梯安全问题和违法违规行为，拨打12365向当地质监部门投诉举报。(李心萍)                                            ", 2015-7-28 15:21,3,评论,1299,iPhone 6 Plus,CtcCO3KdR
101,"
                                                                                                    #生活南京#哪凉快哪呆着去！南京50条绿色长廊任你挑最近南京气温直逼35+℃，你还在为上哪纳凉犯愁吗近日，南京市政府从150多条林荫道中选出50条确定为我市第一批绿色长廊。来来来，看看你家门前的林荫道上榜了吗@南京发布 ​​​​                                            ", 2015-7-28 14:54,2,评论,4,南京旅游网站群,CtcryFBro
102,"
                                                                                                    【 推荐夏季养生的9个最佳】正值三伏天，在一年中最热的时段，该如何调节饮食、调整作息、养护身体？戳图↓↓，为大家详解夏日养生的9个“最佳”。@生命时报 ​​​​                                            ", 2015-7-28 14:09,5,评论,3,皮皮时光机,Ctc9kqlEu
103,"
                                                                                                                                                ", 2015-7-28 14:04,转发,1,1017,iPhone 6 Plus,Ctc7x1uXy
104,"
                                                                                                    #轻松一刻#造反的火柴人，很有创意的动画！小编竟然眼睛都不眨的看完了！O网页链接 ​​​​                                            ", 2015-7-28 13:10,3,2,4,南京旅游网站群,CtbLklcTa
105,"
                                                                                                    #温馨提示#南京三伏天，记得做这10件事，特别是最后一件！ ​​​​                                            ", 2015-7-28 12:30,5,1,7,南京旅游网站群,Ctbv8y23G
106,"
                                                                                                    #温馨提示#大暑来临，强烈的紫外线，让人防不胜防，遮阳伞、太阳帽等早已成为人们常用的防护武器。遮阳伞颜色越深越管用吗？太阳帽什么材质的效果好？从挑材料、看颜色、选款式等方面，教你一眼辨清适合你的防晒品。 ​​​​                                            ", 2015-7-28 11:48,2,评论,赞,南京旅游网站群,Ctbeeq4LD
